2026-09-02 16:53:34 | DEBUG    | rl_lib.training.callbacks.checkpoints_save | CheckpointsSaveCallback created with intervals=200
2026-09-02 17:41:18 | DEBUG    | rl_lib.tracking.console_logger | Step 102399: {'rollout/returns': '22.715857', 'rollout/advantages_mean': '15.283097', 'rollout/advantages_std': '13.026275', 'rollout/critic_values': '7.432761', 'rollout/old_log_probs': '0.312573', 'rollout/action_mean_0': '0.049851', 'rollout/action_mean_1': '0.635285', 'rollout/action_mean_2': '0.181395', 'rollout/action_std_0': '0.553505', 'rollout/action_std_1': '0.235958', 'rollout/action_std_2': '0.200898', 'rollout/explained_variance': '0.715363', 'training/entropy_coef': '0.009512', 'training/lr_0': '0.000010', 'training/lr_1': '0.000010', 'training/lr_2': '0.000029', 'training/lr_3': '0.000029', 'metrics/approx_kl': '0.007355', 'metrics/ratio_max': '1.753852', 'metrics/clip_fraction': '0.061082', 'metrics/approx_kl_0': '0.003498', 'metrics/approx_kl_1': '0.000808', 'metrics/approx_kl_2': '0.002980', 'metrics/actor_loss': '-0.005888', 'loss/critic': '15.446375', 'metrics/entropy_0': '0.882564', 'metrics/entropy_1': '0.898723', 'metrics/entropy_2': '0.857332', 'loss/entropy': '2.638619', 'metrics/log_std_0': '-0.536375', 'metrics/log_std_1': '-0.520215', 'metrics/log_std_2': '-0.561606', 'loss/total': '7.692175', 'grad_norm/cnn': '3.835600', 'grad_norm/sequence_encoder': '1.335304', 'grad_norm/actor': '3.439277', 'grad_norm/critic': '0.396124', 'metrics/grad_norm/max': '5.445412'}
2026-09-02 17:41:18 | DEBUG    | rl_lib.tracking.console_logger | Step 102202: {'episode/returns': '505.065684', 'episode/lengths': '991.187500', 'episode/n': '32.000000'}
2026-09-02 17:42:15 | DEBUG    | rl_lib.tracking.console_logger | Step 104447: {'rollout/returns': '24.019537', 'rollout/advantages_mean': '15.927932', 'rollout/advantages_std': '12.541270', 'rollout/critic_values': '8.091607', 'rollout/old_log_probs': '0.323150', 'rollout/action_mean_0': '0.056277', 'rollout/action_mean_1': '0.644014', 'rollout/action_mean_2': '0.173741', 'rollout/action_std_0': '0.552712', 'rollout/action_std_1': '0.233277', 'rollout/action_std_2': '0.192548', 'rollout/explained_variance': '0.740863', 'training/entropy_coef': '0.009503', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.006778', 'metrics/ratio_max': '1.617193', 'metrics/clip_fraction': '0.059303', 'metrics/approx_kl_0': '0.002792', 'metrics/approx_kl_1': '0.000970', 'metrics/approx_kl_2': '0.003527', 'metrics/actor_loss': '-0.004716', 'loss/critic': '15.958966', 'metrics/entropy_0': '0.880548', 'metrics/entropy_1': '0.898895', 'metrics/entropy_2': '0.856422', 'loss/entropy': '2.635864', 'metrics/log_std_0': '-0.538391', 'metrics/log_std_1': '-0.520044', 'metrics/log_std_2': '-0.562517', 'loss/total': '7.949694', 'grad_norm/cnn': '4.164829', 'grad_norm/sequence_encoder': '1.427605', 'grad_norm/actor': '3.498114', 'grad_norm/critic': '0.468758', 'metrics/grad_norm/max': '5.769339'}
2026-09-02 17:42:15 | DEBUG    | rl_lib.tracking.console_logger | Step 104206: {'episode/returns': '543.712652', 'episode/lengths': '995.656250', 'episode/n': '32.000000'}
2026-09-02 17:43:13 | DEBUG    | rl_lib.tracking.console_logger | Step 106495: {'rollout/returns': '26.802315', 'rollout/advantages_mean': '17.332602', 'rollout/advantages_std': '12.625362', 'rollout/critic_values': '9.469715', 'rollout/old_log_probs': '0.345250', 'rollout/action_mean_0': '0.044026', 'rollout/action_mean_1': '0.637184', 'rollout/action_mean_2': '0.164308', 'rollout/action_std_0': '0.556140', 'rollout/action_std_1': '0.234290', 'rollout/action_std_2': '0.188455', 'rollout/explained_variance': '0.737546', 'training/entropy_coef': '0.009493', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.008534', 'metrics/ratio_max': '2.098490', 'metrics/clip_fraction': '0.061195', 'metrics/approx_kl_0': '0.002812', 'metrics/approx_kl_1': '0.001235', 'metrics/approx_kl_2': '0.004206', 'metrics/actor_loss': '-0.001708', 'loss/critic': '17.263059', 'metrics/entropy_0': '0.879105', 'metrics/entropy_1': '0.898647', 'metrics/entropy_2': '0.856354', 'loss/entropy': '2.634106', 'metrics/log_std_0': '-0.539833', 'metrics/log_std_1': '-0.520291', 'metrics/log_std_2': '-0.562585', 'loss/total': '8.604791', 'grad_norm/cnn': '3.873350', 'grad_norm/sequence_encoder': '1.403577', 'grad_norm/actor': '3.596004', 'grad_norm/critic': '0.432736', 'metrics/grad_norm/max': '5.619450'}
2026-09-02 17:43:13 | DEBUG    | rl_lib.tracking.console_logger | Step 106210: {'episode/returns': '616.312421', 'episode/lengths': '997.843750', 'episode/n': '32.000000'}
2026-09-02 17:44:10 | DEBUG    | rl_lib.tracking.console_logger | Step 108543: {'rollout/returns': '30.257854', 'rollout/advantages_mean': '18.473244', 'rollout/advantages_std': '12.009356', 'rollout/critic_values': '11.784612', 'rollout/old_log_probs': '0.371115', 'rollout/action_mean_0': '0.028887', 'rollout/action_mean_1': '0.645216', 'rollout/action_mean_2': '0.147608', 'rollout/action_std_0': '0.558055', 'rollout/action_std_1': '0.228805', 'rollout/action_std_2': '0.176278', 'rollout/explained_variance': '0.719685', 'training/entropy_coef': '0.009484', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.008493', 'metrics/ratio_max': '1.530665', 'metrics/clip_fraction': '0.071815', 'metrics/approx_kl_0': '0.003037', 'metrics/approx_kl_1': '0.001241', 'metrics/approx_kl_2': '0.005600', 'metrics/actor_loss': '-0.007116', 'loss/critic': '18.391570', 'metrics/entropy_0': '0.877274', 'metrics/entropy_1': '0.899738', 'metrics/entropy_2': '0.856033', 'loss/entropy': '2.633044', 'metrics/log_std_0': '-0.541665', 'metrics/log_std_1': '-0.519201', 'metrics/log_std_2': '-0.562906', 'loss/total': '9.163673', 'grad_norm/cnn': '3.788945', 'grad_norm/sequence_encoder': '1.410047', 'grad_norm/actor': '3.546310', 'grad_norm/critic': '0.426754', 'metrics/grad_norm/max': '5.529368'}
2026-09-02 17:44:10 | DEBUG    | rl_lib.tracking.console_logger | Step 108214: {'episode/returns': '635.493153', 'episode/lengths': '996.937500', 'episode/n': '32.000000'}
2026-09-02 17:45:07 | DEBUG    | rl_lib.tracking.console_logger | Step 110591: {'rollout/returns': '32.114834', 'rollout/advantages_mean': '19.245241', 'rollout/advantages_std': '11.769900', 'rollout/critic_values': '12.869596', 'rollout/old_log_probs': '0.385362', 'rollout/action_mean_0': '0.020394', 'rollout/action_mean_1': '0.653400', 'rollout/action_mean_2': '0.143098', 'rollout/action_std_0': '0.557612', 'rollout/action_std_1': '0.230606', 'rollout/action_std_2': '0.171126', 'rollout/explained_variance': '0.722617', 'training/entropy_coef': '0.009474', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.009226', 'metrics/ratio_max': '1.753639', 'metrics/clip_fraction': '0.077620', 'metrics/approx_kl_0': '0.003375', 'metrics/approx_kl_1': '0.001183', 'metrics/approx_kl_2': '0.005245', 'metrics/actor_loss': '-0.003532', 'loss/critic': '19.038018', 'metrics/entropy_0': '0.875828', 'metrics/entropy_1': '0.899818', 'metrics/entropy_2': '0.856256', 'loss/entropy': '2.631903', 'metrics/log_std_0': '-0.543110', 'metrics/log_std_1': '-0.519120', 'metrics/log_std_2': '-0.562682', 'loss/total': '9.490517', 'grad_norm/cnn': '3.920097', 'grad_norm/sequence_encoder': '1.431264', 'grad_norm/actor': '3.759066', 'grad_norm/critic': '0.406528', 'metrics/grad_norm/max': '5.763795'}
2026-09-02 17:45:07 | DEBUG    | rl_lib.tracking.console_logger | Step 110218: {'episode/returns': '698.284840', 'episode/lengths': '992.468750', 'episode/n': '32.000000'}
2026-09-02 17:46:04 | DEBUG    | rl_lib.tracking.console_logger | Step 112639: {'rollout/returns': '28.835819', 'rollout/advantages_mean': '17.384857', 'rollout/advantages_std': '12.546916', 'rollout/critic_values': '11.450965', 'rollout/old_log_probs': '0.357027', 'rollout/action_mean_0': '0.047744', 'rollout/action_mean_1': '0.647072', 'rollout/action_mean_2': '0.160304', 'rollout/action_std_0': '0.554672', 'rollout/action_std_1': '0.231305', 'rollout/action_std_2': '0.186332', 'rollout/explained_variance': '0.750609', 'training/entropy_coef': '0.009465', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.008001', 'metrics/ratio_max': '1.500666', 'metrics/clip_fraction': '0.060858', 'metrics/approx_kl_0': '0.002872', 'metrics/approx_kl_1': '0.000833', 'metrics/approx_kl_2': '0.004017', 'metrics/actor_loss': '-0.006197', 'loss/critic': '17.324074', 'metrics/entropy_0': '0.874783', 'metrics/entropy_1': '0.899392', 'metrics/entropy_2': '0.856556', 'loss/entropy': '2.630731', 'metrics/log_std_0': '-0.544155', 'metrics/log_std_1': '-0.519546', 'metrics/log_std_2': '-0.562382', 'loss/total': '8.630916', 'grad_norm/cnn': '4.087081', 'grad_norm/sequence_encoder': '1.474116', 'grad_norm/actor': '3.561499', 'grad_norm/critic': '0.467254', 'metrics/grad_norm/max': '5.778237'}
2026-09-02 17:46:04 | DEBUG    | rl_lib.tracking.console_logger | Step 112622: {'episode/returns': '532.267346', 'episode/lengths': '996.882353', 'episode/n': '34.000000'}
2026-09-02 17:47:01 | DEBUG    | rl_lib.tracking.console_logger | Step 114687: {'rollout/returns': '25.297867', 'rollout/advantages_mean': '15.923149', 'rollout/advantages_std': '13.717484', 'rollout/critic_values': '9.374719', 'rollout/old_log_probs': '0.335596', 'rollout/action_mean_0': '0.063354', 'rollout/action_mean_1': '0.643209', 'rollout/action_mean_2': '0.177235', 'rollout/action_std_0': '0.559176', 'rollout/action_std_1': '0.236408', 'rollout/action_std_2': '0.198702', 'rollout/explained_variance': '0.752615', 'training/entropy_coef': '0.009455', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.012262', 'metrics/ratio_max': '2.885206', 'metrics/clip_fraction': '0.069516', 'metrics/approx_kl_0': '0.003046', 'metrics/approx_kl_1': '0.001032', 'metrics/approx_kl_2': '0.016291', 'metrics/actor_loss': '0.000502', 'loss/critic': '16.083447', 'metrics/entropy_0': '0.874105', 'metrics/entropy_1': '0.898880', 'metrics/entropy_2': '0.855567', 'loss/entropy': '2.628553', 'metrics/log_std_0': '-0.544833', 'metrics/log_std_1': '-0.520058', 'metrics/log_std_2': '-0.563371', 'loss/total': '8.017347', 'grad_norm/cnn': '4.429096', 'grad_norm/sequence_encoder': '1.618106', 'grad_norm/actor': '3.955458', 'grad_norm/critic': '0.510998', 'metrics/grad_norm/max': '6.307925'}
2026-09-02 17:47:01 | DEBUG    | rl_lib.tracking.console_logger | Step 114683: {'episode/returns': '580.477375', 'episode/lengths': '993.351351', 'episode/n': '37.000000'}
2026-09-02 17:47:58 | DEBUG    | rl_lib.tracking.console_logger | Step 116735: {'rollout/returns': '22.546356', 'rollout/advantages_mean': '14.537545', 'rollout/advantages_std': '14.132556', 'rollout/critic_values': '8.008809', 'rollout/old_log_probs': '0.318086', 'rollout/action_mean_0': '0.080164', 'rollout/action_mean_1': '0.627942', 'rollout/action_mean_2': '0.187512', 'rollout/action_std_0': '0.546853', 'rollout/action_std_1': '0.241543', 'rollout/action_std_2': '0.206607', 'rollout/explained_variance': '0.754765', 'training/entropy_coef': '0.009446', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.006520', 'metrics/ratio_max': '1.466159', 'metrics/clip_fraction': '0.053760', 'metrics/approx_kl_0': '0.002413', 'metrics/approx_kl_1': '0.000862', 'metrics/approx_kl_2': '0.003335', 'metrics/actor_loss': '-0.006295', 'loss/critic': '14.925838', 'metrics/entropy_0': '0.873401', 'metrics/entropy_1': '0.898892', 'metrics/entropy_2': '0.854467', 'loss/entropy': '2.626760', 'metrics/log_std_0': '-0.545537', 'metrics/log_std_1': '-0.520046', 'metrics/log_std_2': '-0.564472', 'loss/total': '7.431787', 'grad_norm/cnn': '4.734928', 'grad_norm/sequence_encoder': '1.692579', 'grad_norm/actor': '3.628719', 'grad_norm/critic': '0.645618', 'metrics/grad_norm/max': '6.363333'}
2026-09-02 17:47:58 | DEBUG    | rl_lib.tracking.console_logger | Step 116706: {'episode/returns': '510.931094', 'episode/lengths': '999.848485', 'episode/n': '33.000000'}
2026-09-02 17:48:54 | DEBUG    | rl_lib.tracking.console_logger | Step 118783: {'rollout/returns': '27.020704', 'rollout/advantages_mean': '16.475061', 'rollout/advantages_std': '14.281495', 'rollout/critic_values': '10.545644', 'rollout/old_log_probs': '0.358776', 'rollout/action_mean_0': '0.063436', 'rollout/action_mean_1': '0.637825', 'rollout/action_mean_2': '0.174570', 'rollout/action_std_0': '0.559815', 'rollout/action_std_1': '0.238766', 'rollout/action_std_2': '0.201146', 'rollout/explained_variance': '0.738826', 'training/entropy_coef': '0.009436', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.007712', 'metrics/ratio_max': '1.711848', 'metrics/clip_fraction': '0.054528', 'metrics/approx_kl_0': '0.003030', 'metrics/approx_kl_1': '0.001469', 'metrics/approx_kl_2': '0.002965', 'metrics/actor_loss': '-0.004339', 'loss/critic': '16.877971', 'metrics/entropy_0': '0.873167', 'metrics/entropy_1': '0.899849', 'metrics/entropy_2': '0.854616', 'loss/entropy': '2.627632', 'metrics/log_std_0': '-0.545772', 'metrics/log_std_1': '-0.519090', 'metrics/log_std_2': '-0.564322', 'loss/total': '8.409827', 'grad_norm/cnn': '4.874942', 'grad_norm/sequence_encoder': '1.719507', 'grad_norm/actor': '3.501539', 'grad_norm/critic': '0.669716', 'metrics/grad_norm/max': '6.395983'}
2026-09-02 17:48:54 | DEBUG    | rl_lib.tracking.console_logger | Step 118710: {'episode/returns': '564.243382', 'episode/lengths': '980.250000', 'episode/n': '32.000000'}
2026-09-02 17:49:51 | DEBUG    | rl_lib.tracking.console_logger | Step 120831: {'rollout/returns': '14.295470', 'rollout/advantages_mean': '10.920081', 'rollout/advantages_std': '14.279766', 'rollout/critic_values': '3.375389', 'rollout/old_log_probs': '0.252494', 'rollout/action_mean_0': '0.156849', 'rollout/action_mean_1': '0.601929', 'rollout/action_mean_2': '0.248607', 'rollout/action_std_0': '0.535613', 'rollout/action_std_1': '0.249700', 'rollout/action_std_2': '0.240495', 'rollout/explained_variance': '0.778943', 'training/entropy_coef': '0.009427', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.006528', 'metrics/ratio_max': '1.443478', 'metrics/clip_fraction': '0.058720', 'metrics/approx_kl_0': '0.003140', 'metrics/approx_kl_1': '0.001047', 'metrics/approx_kl_2': '0.002411', 'metrics/actor_loss': '-0.004435', 'loss/critic': '11.581392', 'metrics/entropy_0': '0.873185', 'metrics/entropy_1': '0.900496', 'metrics/entropy_2': '0.854630', 'loss/entropy': '2.628311', 'metrics/log_std_0': '-0.545753', 'metrics/log_std_1': '-0.518442', 'metrics/log_std_2': '-0.564309', 'loss/total': '5.761460', 'grad_norm/cnn': '5.287935', 'grad_norm/sequence_encoder': '1.867295', 'grad_norm/actor': '3.893150', 'grad_norm/critic': '0.765065', 'metrics/grad_norm/max': '7.004092'}
2026-09-02 17:49:51 | DEBUG    | rl_lib.tracking.console_logger | Step 120714: {'episode/returns': '372.218160', 'episode/lengths': '997.687500', 'episode/n': '32.000000'}
2026-09-02 17:50:48 | DEBUG    | rl_lib.tracking.console_logger | Step 122879: {'rollout/returns': '21.407848', 'rollout/advantages_mean': '15.078884', 'rollout/advantages_std': '15.893179', 'rollout/critic_values': '6.328965', 'rollout/old_log_probs': '0.312566', 'rollout/action_mean_0': '0.122710', 'rollout/action_mean_1': '0.623876', 'rollout/action_mean_2': '0.222524', 'rollout/action_std_0': '0.547399', 'rollout/action_std_1': '0.247605', 'rollout/action_std_2': '0.234536', 'rollout/explained_variance': '0.756405', 'training/entropy_coef': '0.009417', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.007261', 'metrics/ratio_max': '1.574719', 'metrics/clip_fraction': '0.071140', 'metrics/approx_kl_0': '0.002641', 'metrics/approx_kl_1': '0.001365', 'metrics/approx_kl_2': '0.002993', 'metrics/actor_loss': '-0.005886', 'loss/critic': '15.479567', 'metrics/entropy_0': '0.872077', 'metrics/entropy_1': '0.900721', 'metrics/entropy_2': '0.854951', 'loss/entropy': '2.627749', 'metrics/log_std_0': '-0.546861', 'metrics/log_std_1': '-0.518218', 'metrics/log_std_2': '-0.563988', 'loss/total': '7.709126', 'grad_norm/cnn': '4.783600', 'grad_norm/sequence_encoder': '1.696080', 'grad_norm/actor': '3.778433', 'grad_norm/critic': '0.634240', 'metrics/grad_norm/max': '6.482092'}
2026-09-02 17:50:48 | DEBUG    | rl_lib.tracking.console_logger | Step 122718: {'episode/returns': '491.108802', 'episode/lengths': '987.281250', 'episode/n': '32.000000'}
2026-09-02 17:51:45 | DEBUG    | rl_lib.tracking.console_logger | Step 124927: {'rollout/returns': '19.001732', 'rollout/advantages_mean': '13.257265', 'rollout/advantages_std': '15.560032', 'rollout/critic_values': '5.744467', 'rollout/old_log_probs': '0.297985', 'rollout/action_mean_0': '0.107931', 'rollout/action_mean_1': '0.614895', 'rollout/action_mean_2': '0.223062', 'rollout/action_std_0': '0.544087', 'rollout/action_std_1': '0.251525', 'rollout/action_std_2': '0.230105', 'rollout/explained_variance': '0.758689', 'training/entropy_coef': '0.009408', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.006270', 'metrics/ratio_max': '1.476908', 'metrics/clip_fraction': '0.047426', 'metrics/approx_kl_0': '0.002328', 'metrics/approx_kl_1': '0.001048', 'metrics/approx_kl_2': '0.002848', 'metrics/actor_loss': '-0.006509', 'loss/critic': '13.877713', 'metrics/entropy_0': '0.871131', 'metrics/entropy_1': '0.900812', 'metrics/entropy_2': '0.856452', 'loss/entropy': '2.628395', 'metrics/log_std_0': '-0.547807', 'metrics/log_std_1': '-0.518127', 'metrics/log_std_2': '-0.562486', 'loss/total': '6.907595', 'grad_norm/cnn': '4.992944', 'grad_norm/sequence_encoder': '1.760043', 'grad_norm/actor': '3.664737', 'grad_norm/critic': '0.683644', 'metrics/grad_norm/max': '6.588044'}
2026-09-02 17:51:45 | DEBUG    | rl_lib.tracking.console_logger | Step 124673: {'episode/returns': '490.376995', 'episode/lengths': '989.656250', 'episode/n': '32.000000'}
2026-09-02 17:52:41 | DEBUG    | rl_lib.tracking.console_logger | Step 126975: {'rollout/returns': '18.169220', 'rollout/advantages_mean': '13.140422', 'rollout/advantages_std': '15.749698', 'rollout/critic_values': '5.028799', 'rollout/old_log_probs': '0.293461', 'rollout/action_mean_0': '0.125871', 'rollout/action_mean_1': '0.603926', 'rollout/action_mean_2': '0.232403', 'rollout/action_std_0': '0.547659', 'rollout/action_std_1': '0.254062', 'rollout/action_std_2': '0.236700', 'rollout/explained_variance': '0.769671', 'training/entropy_coef': '0.009399', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.006353', 'metrics/ratio_max': '1.444554', 'metrics/clip_fraction': '0.054802', 'metrics/approx_kl_0': '0.003114', 'metrics/approx_kl_1': '0.001027', 'metrics/approx_kl_2': '0.002455', 'metrics/actor_loss': '-0.005657', 'loss/critic': '13.672407', 'metrics/entropy_0': '0.869901', 'metrics/entropy_1': '0.901322', 'metrics/entropy_2': '0.857233', 'loss/entropy': '2.628456', 'metrics/log_std_0': '-0.549038', 'metrics/log_std_1': '-0.517617', 'metrics/log_std_2': '-0.561705', 'loss/total': '6.805818', 'grad_norm/cnn': '5.028332', 'grad_norm/sequence_encoder': '1.810852', 'grad_norm/actor': '3.930184', 'grad_norm/critic': '0.716223', 'metrics/grad_norm/max': '6.793598'}
2026-09-02 17:52:41 | DEBUG    | rl_lib.tracking.console_logger | Step 126841: {'episode/returns': '449.194058', 'episode/lengths': '985.303030', 'episode/n': '33.000000'}
2026-09-02 17:53:37 | DEBUG    | rl_lib.tracking.console_logger | Step 129023: {'rollout/returns': '22.276690', 'rollout/advantages_mean': '14.969475', 'rollout/advantages_std': '15.776124', 'rollout/critic_values': '7.307215', 'rollout/old_log_probs': '0.326600', 'rollout/action_mean_0': '0.124014', 'rollout/action_mean_1': '0.618914', 'rollout/action_mean_2': '0.214292', 'rollout/action_std_0': '0.549460', 'rollout/action_std_1': '0.253771', 'rollout/action_std_2': '0.228031', 'rollout/explained_variance': '0.770079', 'training/entropy_coef': '0.009389', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.005556', 'metrics/ratio_max': '1.475734', 'metrics/clip_fraction': '0.050983', 'metrics/approx_kl_0': '0.002901', 'metrics/approx_kl_1': '0.000815', 'metrics/approx_kl_2': '0.001894', 'metrics/actor_loss': '-0.005255', 'loss/critic': '15.347342', 'metrics/entropy_0': '0.867789', 'metrics/entropy_1': '0.901934', 'metrics/entropy_2': '0.857442', 'loss/entropy': '2.627165', 'metrics/log_std_0': '-0.551150', 'metrics/log_std_1': '-0.517005', 'metrics/log_std_2': '-0.561496', 'loss/total': '7.643724', 'grad_norm/cnn': '4.815782', 'grad_norm/sequence_encoder': '1.739023', 'grad_norm/actor': '3.637780', 'grad_norm/critic': '0.661724', 'metrics/grad_norm/max': '6.468970'}
2026-09-02 17:53:37 | DEBUG    | rl_lib.tracking.console_logger | Step 128970: {'episode/returns': '494.793531', 'episode/lengths': '980.696970', 'episode/n': '33.000000'}
2026-09-02 17:54:34 | DEBUG    | rl_lib.tracking.console_logger | Step 131071: {'rollout/returns': '23.855234', 'rollout/advantages_mean': '15.114757', 'rollout/advantages_std': '15.584515', 'rollout/critic_values': '8.740476', 'rollout/old_log_probs': '0.346214', 'rollout/action_mean_0': '0.114616', 'rollout/action_mean_1': '0.624780', 'rollout/action_mean_2': '0.205899', 'rollout/action_std_0': '0.551992', 'rollout/action_std_1': '0.254415', 'rollout/action_std_2': '0.226105', 'rollout/explained_variance': '0.769037', 'training/entropy_coef': '0.009380', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.007444', 'metrics/ratio_max': '1.484085', 'metrics/clip_fraction': '0.059883', 'metrics/approx_kl_0': '0.002380', 'metrics/approx_kl_1': '0.001808', 'metrics/approx_kl_2': '0.003142', 'metrics/actor_loss': '-0.005390', 'loss/critic': '15.564317', 'metrics/entropy_0': '0.865660', 'metrics/entropy_1': '0.901939', 'metrics/entropy_2': '0.857444', 'loss/entropy': '2.625043', 'metrics/log_std_0': '-0.553279', 'metrics/log_std_1': '-0.517000', 'metrics/log_std_2': '-0.561495', 'loss/total': '7.752122', 'grad_norm/cnn': '5.725361', 'grad_norm/sequence_encoder': '2.016796', 'grad_norm/actor': '3.981841', 'grad_norm/critic': '0.809795', 'metrics/grad_norm/max': '7.459585'}
2026-09-02 17:54:34 | DEBUG    | rl_lib.tracking.console_logger | Step 131031: {'episode/returns': '547.225373', 'episode/lengths': '989.333333', 'episode/n': '36.000000'}
2026-09-02 17:55:30 | DEBUG    | rl_lib.tracking.console_logger | Step 133119: {'rollout/returns': '24.240341', 'rollout/advantages_mean': '15.530863', 'rollout/advantages_std': '16.392593', 'rollout/critic_values': '8.709476', 'rollout/old_log_probs': '0.350858', 'rollout/action_mean_0': '0.105539', 'rollout/action_mean_1': '0.643396', 'rollout/action_mean_2': '0.202296', 'rollout/action_std_0': '0.549951', 'rollout/action_std_1': '0.247355', 'rollout/action_std_2': '0.221281', 'rollout/explained_variance': '0.765159', 'training/entropy_coef': '0.009370', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.008421', 'metrics/ratio_max': '2.117743', 'metrics/clip_fraction': '0.053632', 'metrics/approx_kl_0': '0.002641', 'metrics/approx_kl_1': '0.001088', 'metrics/approx_kl_2': '0.006431', 'metrics/actor_loss': '-0.002037', 'loss/critic': '16.066572', 'metrics/entropy_0': '0.865084', 'metrics/entropy_1': '0.902020', 'metrics/entropy_2': '0.856560', 'loss/entropy': '2.623664', 'metrics/log_std_0': '-0.553854', 'metrics/log_std_1': '-0.516919', 'metrics/log_std_2': '-0.562378', 'loss/total': '8.006640', 'grad_norm/cnn': '6.492947', 'grad_norm/sequence_encoder': '2.188243', 'grad_norm/actor': '3.843417', 'grad_norm/critic': '0.942169', 'metrics/grad_norm/max': '8.063563'}
2026-09-02 17:55:30 | DEBUG    | rl_lib.tracking.console_logger | Step 133080: {'episode/returns': '507.613368', 'episode/lengths': '984.647059', 'episode/n': '34.000000'}
2026-09-02 17:56:27 | DEBUG    | rl_lib.tracking.console_logger | Step 135167: {'rollout/returns': '22.401628', 'rollout/advantages_mean': '14.641270', 'rollout/advantages_std': '16.199741', 'rollout/critic_values': '7.760357', 'rollout/old_log_probs': '0.333792', 'rollout/action_mean_0': '0.101318', 'rollout/action_mean_1': '0.634759', 'rollout/action_mean_2': '0.209290', 'rollout/action_std_0': '0.550457', 'rollout/action_std_1': '0.245544', 'rollout/action_std_2': '0.223781', 'rollout/explained_variance': '0.771603', 'training/entropy_coef': '0.009361', 'training/lr_0': '0.000009', 'training/lr_1': '0.000009', 'training/lr_2': '0.000028', 'training/lr_3': '0.000028', 'metrics/approx_kl': '0.006470', 'metrics/ratio_max': '1.617875', 'metrics/clip_fraction': '0.058986', 'metrics/approx_kl_0': '0.002764', 'metrics/approx_kl_1': '0.001002', 'metrics/approx_kl_2': '0.002278', 'metrics/actor_loss': '-0.005725', 'loss/critic': '15.150381', 'metrics/entropy_0': '0.863722', 'metrics/entropy_1': '0.902320', 'metrics/entropy_2': '0.856572', 'loss/entropy': '2.622614', 'metrics/log_std_0': '-0.555216', 'metrics/log_std_1': '-0.516619', 'metrics/log_std_2': '-0.562366', 'loss/total': '7.544891', 'grad_norm/cnn': '5.345684', 'grad_norm/sequence_encoder': '1.827209', 'grad_norm/actor': '3.806894', 'grad_norm/critic': '0.665641', 'metrics/grad_norm/max': '6.982459'}
2026-09-02 17:56:27 | DEBUG    | rl_lib.tracking.console_logger | Step 135084: {'episode/returns': '513.307492', 'episode/lengths': '987.093750', 'episode/n': '32.000000'}
